PC1,PC2,Class
-1.7495225711253681,4.258382038970706,1
-0.8385845535056947,0.3890289332978789,1
-0.8214584693354607,0.6340007765938844,1
-1.7184904301797554,4.151259469289025,1
-0.6810380535867935,-0.49526729687864707,1
-0.8425100084838419,0.6006192002946554,1
-0.9710874939051549,0.5530465367215506,1
-0.7391860967540836,-0.09435179744114124,1
-0.8345702585921746,0.3903643588143331,1
-0.47701589158342406,-0.3050066548260982,1
-0.9427567310558694,0.20726271683465256,1
-0.9633813483282343,0.6123722241109335,1
-0.8563251050339956,0.7578638061262047,1
-0.9152376444948194,0.9326292944649882,1
-1.038522539606336,0.9042460663278709,1
-0.4255977211744118,0.9816039260116611,1
-0.9998367550386308,0.5123083267094604,1
-0.9554903707110693,1.9505826690337609,1
-0.36576045239522254,-0.4556848356303092,1
-2.489971042826495,7.474936803459904,1
-0.6757679424407074,-0.10842945929123433,1
-0.7539874324288868,0.11136987062702046,1
-0.6908258523665111,1.4747475239349535,1
-1.071712632426856,1.257703757480975,1
-1.1537404888265566,1.7227510986336667,1
-0.7603706191395484,0.09368602432881873,1
-1.25808608806315,2.8701545708218488,1
-0.9356644236335472,0.5175608780341201,1
-0.8566625891670923,1.0123187777045486,1
-0.7674689676383425,-0.4063434400843341,1
-0.6519821820174567,0.8349114082565653,1
-1.0439925812406559,1.3350135933536198,1
-1.1611199787417827,1.7043893925163665,1
-0.25966065625236523,-1.2493928502752725,1
-0.6129039932550778,1.5267961285919558,1
-0.9335074935443352,0.7328843305428965,1
-0.7769328948475102,0.6396707109992799,1
-0.733095947789514,0.4726132279736025,1
4.95084719205996,-0.5068389847887906,1
-1.4329110992547314,2.846802926658415,1
-1.7251013617075892,4.457677817102309,1
-1.6809477142671023,4.640713768506923,1
-1.680684106255761,4.639605544890318,1
-0.8612361619530144,4.387236839677232,1
-0.7871757184394498,0.2829434453318511,1
-0.7539977488778493,0.09586580091829332,1
-0.5810858748096555,-0.3165040621106545,1
-0.3597021426455458,-0.20643134511108324,1
-1.1034173126423998,1.3330952815087558,1
-1.1510914666415026,0.7433712500220969,1
-0.6301438546431829,-0.016949356579218266,1
0.2408861335361641,-2.1571770241798776,1
-0.6301438546431829,-0.016949356579218266,1
0.2408861335361641,-2.1571770241798776,1
-0.6301438546431829,-0.016949356579218266,1
0.2408861335361641,-2.1571770241798776,1
-0.4912727732151007,-0.41770215225558155,1
0.2408861335361641,-2.1571770241798776,1
-1.0122975459629682,0.8053183081168935,1
-0.870081523390919,-0.0163897509322449,1
-0.5215277415021843,-0.7032781100125776,1
-0.748114896472964,0.03469532867596798,1
-0.33434086881749503,-0.7779057751786128,1
-1.122061605318058,2.835207566828746,1
-0.6543415502428435,-0.40244847305461334,1
-0.7040618484349461,0.12983428636442332,1
-0.7083914722280062,0.12594678424608616,1
-2.617951097135343,8.03671076248587,1
-1.3779022450428504,2.6482642497237556,1
-0.7040618484349461,0.12983428636442332,1
-0.7083914722280062,0.12594678424608616,1
-1.7583431601777015,4.893955438807665,1
-0.6783489807333122,0.4404983939054989,1
-0.675835479641125,-0.16886664440053586,1
-1.292943157154939,3.282015683903736,1
-0.8323841202106297,1.2181300525665941,1
-0.8632779135890215,0.14151933542478404,1
-1.1983192559283256,1.5468885905706136,1
-1.4172521204912258,2.3403877702363913,1
-0.8339392555539973,0.9014079078986632,1
-1.0005425367889753,0.618462434245382,1
-0.6919967138967593,-0.2318116066233569,1
-0.9408761888702539,0.6987024976856945,1
-0.7189894489879287,0.7105142510307296,1
-0.5675356880607225,0.44469762895209103,1
-0.5675356880607225,0.44469762895209103,1
-1.3852615778361819,2.6452904902872016,1
-0.19137961251637628,-0.21136740008680394,1
-0.5734664656715723,0.19846413262601661,1
-1.3852615778361819,2.6452904902872016,1
-0.8982051955474819,0.27148433786719073,1
-1.7583431601777015,4.893955438807665,1
-0.8982051955474819,0.27148433786719073,1
-1.1276857669620854,1.5567121057183055,1
-0.7195073103604107,0.7146598041920886,1
-1.3852615778361819,2.6452904902872016,1
-0.6797624542122753,0.5925866116722721,1
-0.8891252640099083,0.6489587093914448,1
-1.6569176210487069,3.705905186420989,1
-1.1437774318531766,1.399403966741322,1
-1.3983642424826617,2.7092254281162402,1
-1.0321180020459872,0.8284451005909818,1
-0.5995057531888751,-0.4756296550674749,1
-0.6941703810202684,-0.28567502650019583,1
-1.2247886119983906,1.0907599775340504,1
-1.5629571910910158,3.6790970519070205,1
-0.785208064165064,0.3052389985312368,1
-0.7272604071859705,1.321243486056767,1
-0.6216590390725308,-0.7152922403182203,1
-0.5651315465338003,-0.5895589946904977,1
-0.8618015235206827,4.379451960915447,1
-0.9198127630044862,0.5074824919211215,1
-0.6634358531512715,0.12642306341275708,1
-0.8618015235206827,4.379451960915447,1
-1.1307586320224279,1.9006528301849084,1
0.22842135594419313,-0.47250826138170193,1
-0.6780031669776484,-0.0810326309786856,1
-0.61453773130349,0.42829059438991873,1
-0.9424464425742448,0.48147475118057004,1
-0.5018756057352515,1.391937808465364,1
-0.8652968053818806,0.6588067137597078,1
-0.5929416817694435,-0.0762010248546998,1
-0.6166579188718658,-0.5127771131073858,1
-1.3809490706126364,2.461673586908147,1
-1.245319713867758,1.8223472517702404,1
-1.4424783574314561,3.2559581299880724,1
-0.9625367393640042,0.46044225937151245,1
-0.7640792725623847,0.1819004589006656,1
-1.2453744372881226,1.8224957013826075,1
-1.23764593404699,2.2883687298201787,1
-1.1925090965159526,1.9303435186746867,1
-0.7183674991010124,1.3313385581547539,1
-0.9893300047414539,0.5213772511441038,1
-0.453004115524179,-1.1542331842528772,1
-0.44066003718086005,-1.2692366103872186,1
-0.652762909860544,-0.1391516559101412,1
-1.775401602318637,2.8289943145430185,1
-1.4071840591994218,3.344763759086997,1
-0.8640367818912674,0.4678873088363666,1
-1.4862072141874567,2.5972569501459475,1
-0.9235256130223382,2.8315422619942385,1
-0.802043423342813,0.10216843927267687,1
-0.6477744681544149,0.4822195095004524,1
-0.8652968053818806,0.6588067137597078,1
-0.5728589189794171,-0.7137238271429708,1
-1.4321196598837806,2.350434320143645,1
-0.8660082098466174,0.6607365587204843,1
-1.4235966159725912,2.3205971509102183,1
-0.7982370475034323,0.8361026595898932,1
-1.412651734435106,2.813929194376463,1
-0.9138375248483738,0.6560911207175493,1
-0.9156519859762688,0.6704784330295612,1
-1.232249183461863,1.6866243982599596,1
-0.6198220281067638,3.7495871349393566,1
-0.6914866614245574,-0.232666990101422,1
-0.5886961463274548,-0.5832976952609303,1
-0.7766770640328707,2.1830196066209226,1
-0.7953572538513974,0.7074681919820816,1
-1.4272028164856665,5.90150228037773,1
-1.1887680073344107,1.9558010560279742,1
-0.8109389556005916,-0.15927883339821977,1
-1.2715595587941513,2.1886278703366457,1
-1.432433640417809,2.351878397421654,1
-0.8212793019481311,0.057620384273789724,1
-0.8581579569958595,0.34057000591683056,1
-0.532116168321967,-0.29267101052783484,1
-0.532116168321967,-0.29267101052783484,1
-1.5546025225220925,4.612647889638276,1
-0.9361252697655382,1.14886593251683,1
-0.8618015235206827,4.379451960915447,1
-1.2891636773820625,1.692692609306536,1
-0.9969045962347038,1.3437885236659506,1
-0.9468326229184135,0.77249843006227,1
-1.0090871631523977,0.9513550836166647,1
-1.005141186873476,0.9425670658774284,1
-1.0572632439415532,1.0730818313169608,1
-0.623792864546399,3.8106354318236524,1
-0.5980059596804438,-0.5924766495394058,1
-1.3083086879660517,2.6048782681493967,1
-0.8350331179570794,1.1859432010694249,1
-0.6915800015381307,-0.24175360372610424,1
-0.6897549225123741,0.7567526499566217,1
-0.5281987008077725,-0.32424002432154936,1
-2.051434676868378,5.009170372000477,1
-0.447823923204958,-1.2396301869883433,1
-0.447823923204958,-1.2396301869883433,1
-0.905231150850567,0.867050390566031,1
-1.0754748269448344,1.352077827435896,1
-0.7929620230135945,-0.12565363861756762,1
-0.6161805878416345,-0.7203963339763254,1
-0.45674671254507865,1.112532544652047,1
-1.0918677729749406,1.4134675309033529,1
-1.4617444058278843,2.6222061226433535,1
-1.0092185848663333,0.9497107230999084,1
-1.3792706287234304,3.0432622567112366,1
-1.0918677729749406,1.4134675309033529,1
0.1570540931281406,0.5378149080571994,1
-0.9294856366951226,1.1198579376208977,1
-0.6279518107314557,1.2449792812827893,1
0.4144362875628544,-1.4789891719491817,1
-0.9583572305677449,2.3495779358283695,1
-0.9306298724347719,1.005797587250821,1
-1.2142238978142945,2.3720100463483993,1
-1.201427227917548,2.3355236093148224,1
-0.6948621112657813,-0.6094854582457105,1
-1.3739631139622213,3.0213264122061,1
-1.2661020933778078,1.8509812562666808,1
-1.0900233599914069,1.3076450292352244,1
-1.0054428171058662,1.0750640400300184,1
-1.0903374175718958,1.3063897776298397,1
-0.6279518107314557,1.2449792812827893,1
-0.7494546582984741,0.008019153113568253,1
-0.6529481380094827,0.68602784272334,1
-0.6869862212776394,0.33887100223756744,1
-0.8439439828250188,1.0174411300846586,1
-0.7766746040786932,-0.12842559689550603,1
-0.9377229773123285,0.5284141788683464,1
-1.2003162558275493,2.114143961919633,1
-0.8439439828250188,1.0174411300846586,1
-0.8439439828250188,1.0174411300846586,1
-0.7120218178519889,-0.4421521234014712,1
-0.866808354965656,0.5543228078418024,1
-1.4464636942897282,1.8056161975701193,1
-1.151588019726559,1.4576610495192959,1
-0.6993815631475431,0.2637545637605421,1
-0.9258835332274201,1.115012612459187,1
-1.151588019726559,1.4576610495192959,1
-0.759201668004377,0.43577115987301085,1
-1.151588019726559,1.4576610495192959,1
-0.8385462670506495,1.1071536629889758,1
-0.6877451063679162,1.4028746260611913,1
-0.6505938409340396,0.7626817100112132,1
-1.5294739203381005,3.2886034718453123,1
-0.680700018506993,0.13740418017580341,1
-0.910795370394833,1.3825385320634178,1
-0.4864532171843412,-0.7989928841362436,1
-0.6338250579852113,-0.39979406417051516,1
-1.1588206389469973,1.573313888559514,1
-1.064006484704192,2.1998905014588135,1
-1.6075477096111468,2.737015777256135,1
-1.3399547362298665,3.2652461308657306,1
-0.9790677314544132,1.0047966964399446,1
-0.03328625476167374,0.9438069952971666,1
-0.47056492078896683,-0.7472616380351955,1
-1.4226000043469755,2.543067978479637,1
-1.0293256893943092,1.0114687063010048,1
-1.33693687804691,2.0487192908030942,1
-1.5403382235622018,2.953475788614265,1
-0.9614926881350065,0.9283718347445529,1
-1.6244367948444327,3.0184782022124637,1
-1.946126139613955,5.384018203870333,1
-0.9799074563585595,0.9953889900211322,1
-1.2535702658288386,1.834034572092686,1
-1.0089069001760924,0.9508999998840846,1
-1.1946115650476246,1.6028820880142438,1
-0.635084184233669,-0.046411099653721546,1
-0.6802341726461394,0.13778213256810962,1
-0.5274361945752775,-0.8793482477874895,1
-0.7654633436545977,0.22686320497381074,1
-0.6378726145409166,-0.38637684947879464,1
-0.6717068439155293,-0.11417035780799503,1
-0.7829948770875327,1.2096567863124792,1
-1.1570371583307015,1.5678352649032874,1
-0.8251578026683273,0.5546707684338099,1
-0.8712968661625566,0.3692746071434813,1
-0.565631024045486,-0.3409088665166011,1
-1.0626459224329445,1.039039760125945,1
-0.9614007030789473,0.9340398575321882,1
-0.9614379647146423,0.9282233851321854,1
-1.0083796493713817,0.9464819151498245,1
-0.046132381623648834,-1.3037498178508682,1
-0.834641250545712,0.400509417268752,1
-0.3461310270332514,-1.5201305275500088,1
-0.046132381623648834,-1.3037498178508682,1
-0.3461310270332514,-1.5201305275500088,1
-0.559189181508937,1.2473274551684426,1
-1.6240076027832018,3.7234047379887136,1
-0.6626434324478511,0.15795602800244254,1
-0.5739303463443142,1.179589411563744,1
-1.102600003737301,1.1867965216105818,1
-1.0629714320456114,1.0399732469594671,1
-0.8960286213337549,0.1266443346265692,1
-0.6104600471842049,-0.5260090439979859,1
-0.9687187557700856,0.909883674095856,1
-0.5241576849525986,0.5297006767660286,1
-1.2322250242341237,1.6824641065405699,1
-0.2328624966297132,-0.012035109586388263,1
-0.8960286213337549,0.1266443346265692,1
-0.7504072244985831,0.3300369562242192,1
-1.008276849272118,0.9486309659382381,1
-1.0527360083282935,1.0033358454488321,1
-0.8960286213337549,0.1266443346265692,1
-1.168981841352782,1.4786818593809343,1
-1.2298287596932067,1.6875307904920978,1
-1.287919709796937,8.668250593585482,1
-0.2328624966297132,-0.012035109586388263,1
-0.44924186596854265,-0.49376153745217277,1
-1.2322250242341237,1.6824641065405699,1
-0.2328624966297132,-0.012035109586388263,1
-0.5241576849525986,0.5297006767660286,1
0.09899801799190545,-1.6415702659259048,1
-0.8960286213337549,0.1266443346265692,1
-1.0085885339623588,0.947441689154062,1
-1.1569630619087445,1.5674460982999252,1
-1.0629714320456114,1.0399732469594671,1
-0.6963904553782955,0.7128808976120835,1
-1.123047116496433,0.875647640876163,1
-0.9931922375248781,0.09066838669315015,1
-0.7343262228710797,0.7543745025338479,1
-0.6179321102440853,-0.789229583784928,1
-1.0165258597768243,0.6228989890916963,1
-0.9160164705229146,0.7095937340259023,1
-1.0085885339623588,0.947441689154062,1
-0.4587481436494974,-0.0038163968633794635,1
-0.9160164705229146,0.7095937340259023,1
-0.8719563281104933,0.030514896573068138,1
-0.9158441701194899,0.9677298332307136,1
-1.0027847248666126,0.9057218988626347,1
-0.651595831209698,-0.37608384323946387,1
-0.7343262228710797,0.7543745025338479,1
-0.6596973753633377,-0.2777275874037702,1
-1.7256276347488875,8.025147894190159,1
-0.6987253969612247,-0.2885085274968905,1
-1.5069369024871873,2.6374963971313776,1
-0.3769070174691588,-1.3898593236924257,1
-1.480232287687937,3.3627702536648516,1
-0.7788581495080057,1.24396505982242,1
-0.7862682747430264,-0.35322026336277035,1
-1.0626459224329445,1.039039760125945,1
-1.5863010979750636,3.2940196507052306,1
-1.023031351787555,0.831627651239394,1
-1.5311692964533328,5.231731010876399,1
-0.6277681707944748,-0.5969167916934631,1
-0.883618261140641,1.053700160577902,1
-1.145726037164729,1.522599808217255,1
-1.146244195484915,1.525319703547069,1
-1.2762418117009817,2.9142050703485567,1
-1.0164692983209513,1.0850331306041328,1
-1.374606638224294,4.954921389951997,1
-0.8322198369385837,0.5264898085396429,1
-0.04821611381943807,-1.3624080969089987,1
-0.9826595800640135,4.486728409336529,1
-0.8542633798209621,0.3490147038104852,1
-1.2767901645300883,2.9173520540066074,1
0.3624013454973263,-0.5733404457893823,1
-0.7946992677604563,0.11730988068664808,1
-1.0168375653945334,0.9817597294324248,1
-1.3316218664379758,4.175446759658109,1
-0.6748586413985755,-0.4060314286245859,1
-1.0377919106445006,1.114598072503789,1
-1.3117770293102868,1.794180370072036,1
-0.6553074488500982,-0.5073824203296265,1
-0.32484105443603023,1.5363081484665977,1
-0.7329237021307722,0.33502245755598165,1
-1.0165335787061578,1.0853411502267871,1
-1.211026603221636,1.7063369077850052,1
-0.6100250930999938,0.41804531029057374,1
-0.5235971937303447,0.26331448992229567,1
-0.7678146751320616,-0.021323063956576297,1
-1.528069723220761,5.217077895260539,1
-0.6160687522248924,0.3503761687074078,1
-0.8870749473792767,0.5244722150179741,1
-0.8199680456525726,0.8969918942466157,1
-1.0334390276007606,0.7771604919977795,1
-1.1495118925138428,1.425458431354289,1
-1.2693493775375855,3.2362336655717296,1
-0.9914773770366712,0.8260335499764397,1
-0.9337646316127876,0.6241143894804126,1
-1.6038232986219105,4.273583605305045,1
-0.9769978725065361,4.072075763323527,1
-0.7286260099861953,0.3935859382392251,1
-1.0282607583268102,1.0046349338978942,1
-0.8654137617394905,0.14271729210710493,1
-1.7135800054163521,4.422330748262364,1
-0.7286260099861953,0.3935859382392251,1
-0.6632291392438749,-0.2072157107684286,1
-1.2610059068553696,1.1368343088478001,1
-1.2752765766824594,2.1477189482156906,1
-1.053898974275663,0.9295858803080854,1
-0.8733031467260965,3.1038579179998247,1
-0.9173213788942489,0.02151054541493127,1
-0.8733031467260965,3.1038579179998247,1
-0.8033327054132734,0.34227285863075935,1
-0.9925385127574211,0.415003858465509,1
-1.590781891718105,3.314827318821806,1
-0.6151186886419417,-0.6168905313051339,1
-0.6993467594765967,-0.1732171865195879,1
-0.5713955912070132,-0.3325447265979878,1
-1.227842187495257,1.6653579054517615,1
-0.5879276563730151,-0.026058015432926993,1
-1.2007161659769354,1.6651292251560834,1
-1.7935813225716934,6.125957158021441,1
-1.6947820833164173,3.8060932925205164,1
-0.25445160078679224,-0.6973902222344452,1
-0.7427087003385249,0.04013090705751337,1
-0.7395510034355116,-0.7427405969298977,1
-0.7420410707645233,0.40594902540257577,1
0.05901777200147853,0.4221381566849175,1
0.05901777200147853,0.4221381566849175,1
-0.1734521063650258,0.8000087264913964,1
-0.7203208904081352,-0.26915719840523994,1
-0.9344287078474692,3.6488034340767035,1
-1.2361673534958144,1.0570259089567078,1
-1.0419091641653049,0.8934933285352235,1
-0.6538962376811669,-0.11896097371471778,1
-0.5837779280281804,-0.2126367106125445,1
-0.638372469810713,0.07407163726720717,1
-0.7154586405544318,-0.45925424454258856,1
-0.7726486812256209,-0.42516547089489337,1
-0.703402275629754,-0.43504938953092803,1
-0.6769867420235491,-0.5050730187179095,1
-0.794783141925007,-0.22692429677716205,1
-0.5796091191803551,-0.035246565801656776,1
-0.6366097642923315,-0.5314598199147571,1
-2.0753793943023284,5.704610273828259,1
-1.372317764817468,3.2823575315979325,1
-0.9745196253696603,1.3071615175025497,1
-0.5290260502779813,-1.0961186896104222,1
-0.6942888558078916,-0.6824829300991143,1
-0.8701152054386139,-0.20551432556256735,1
-0.5634763906645273,-1.0054051154681192,1
-0.6659732002063182,-0.1221775675897783,1
-0.7431675146433254,0.3620984952194356,1
-1.0277864071442602,1.1554101222202795,1
-0.6500463389085488,0.2210567194190066,1
-0.7109717037121005,-0.6115135687962123,1
-0.6500463389085488,0.2210567194190066,1
-0.22031144006766157,-0.38947079424905007,1
-0.49972581572784613,-0.24735571241323384,1
-1.2684433709454765,2.043192705446192,1
-0.5821977167461514,-0.8861671806608588,1
-0.6692613533210481,-0.02348860477710936,1
-1.3515386855281564,3.0114397825250716,1
-1.3253658899928986,3.107512150762196,1
-1.9539805397381915,5.501111120185517,1
-1.375918231513386,3.194003883370418,1
-1.6293858530278582,3.7243027994027202,1
-1.528069723220761,5.217077895260539,1
-1.085695244519339,2.607260215334632,1
-1.4604029151120506,2.5958179731171027,1
-0.925140341377414,2.394176916041736,1
-1.375918231513386,3.194003883370418,1
-0.7634025948037586,-0.4503465343861397,1
-1.1296083176674356,1.407800699392869,1
-0.2781962710080546,-0.8148347912033987,1
-0.536381898730541,-1.0931185700914074,1
-1.4621141822687969,2.285845825042336,1
-1.2415401611480477,2.2757929114503854,1
-1.5883637186163992,4.12323974035697,1
-0.3498516319843265,-1.4919730400060989,1
-0.6121651766780494,0.101208428936566,1
-1.2180567327600165,5.129351123222429,1
-1.5283147443612122,5.218433314394371,1
-0.35932322167489106,-0.43423768210654284,1
-0.7575878477190501,2.126167836700891,1
-0.3652430124541679,-0.26022447421092965,1
-1.3285703793169363,2.4668273059410883,1
-1.1495294085574685,1.6157959042394583,1
-1.3602850159518118,2.638734562146573,1
-1.215156208995399,2.434949035679367,1
-1.0233450313344186,0.9508965864518605,1
-0.850968888024724,3.946063630580159,1
-1.5032825473673534,5.493182282504141,1
-1.8462422405134613,4.653074888188576,1
-0.605751369475715,-0.501492464599519,1
-1.3022610174123095,2.8526675977789795,1
-0.267417228728353,-0.8554287141836212,1
-0.8990529155605557,0.8127552907264,1
-0.5447772867424311,0.028547352356598988,1
-0.9273668839299885,0.3251284764560532,1
-0.9234224328012212,0.3133050549290824,1
-1.7565302877227962,5.398985149673759,1
-0.8984411088296806,2.4564393844585783,1
-0.8943846426056707,0.5951925958498097,1
-0.818723531365402,3.39026552389213,1
-0.8089805547171051,0.8645495605572594,1
-0.5522123940557813,-0.8132886348427031,1
-0.8089805547171051,0.8645495605572594,1
-1.5081593862591305,3.416905007236879,1
-0.9290906014753473,0.5422100716793735,1
-1.4843255929138306,2.8975096740962716,1
-1.517123606243232,3.030291194519727,1
0.473374757671363,0.8941830949161375,1
-0.9657248292317446,1.3416788289237491,1
-0.26615969591057587,-0.8527672778302032,1
-0.26911379531636603,-0.8731641412048298,1
-0.6370825990281586,-0.01773918294124929,1
-1.0790195268274387,1.2287496839524539,1
-0.8552689419863829,0.6868428717637289,1
-0.8928559043906683,0.9022292884906586,1
-0.8286520956789137,0.7468899612849055,1
-0.9714099378889943,0.6593909497279206,1
-1.1167457672060959,1.032837101974567,1
-0.572908844000015,1.802684331618886,1
-2.0597773991670296,3.9434420875798466,1
-0.5519935003743237,-0.8138824332921728,1
-0.8006637307945562,0.23852530998953958,1
-1.019795501731298,1.137056050392907,1
-0.8432239821528786,0.4710568608710618,1
-0.6346139244817821,-0.6757371105510522,1
-1.4968622925990769,3.1606469110738424,1
-1.506229284879746,2.7182270100178463,1
-1.3228932738620656,3.094664681864635,1
-1.6070799020746804,4.338891586979733,1
-1.5386787671879862,3.4683249009402033,1
-1.0449457795718817,0.9848001191692305,1
-1.0618827196043632,1.330037259678279,1
-1.0920348693193047,2.7626883107454607,1
-0.8384347040488975,0.14106606961608675,1
-0.5619081753706588,0.30795626428230355,1
-1.1921475225971427,1.626123770192163,1
-1.0767341361426297,1.4137856199796437,1
-0.95834525051864,0.32044926359529696,1
-1.298101777343711,2.0016115665249083,1
-1.2985128997842001,2.001085164520235,1
-0.6981106785269354,-0.13896485016502388,1
-0.8246527307404002,-0.18352306779575372,1
-0.6447866885436563,0.011119843442310937,1
-1.5231953110297882,3.613557200142265,1
-0.9132037772434777,0.6218190438551859,1
-0.5613137598833517,-0.27239033675931107,1
-0.9485886253052807,0.6992465156566429,1
-1.2863431397905254,1.9227439202956935,1
-0.9095755880066895,0.30073822055577276,1
-1.4980063680474045,3.507287932745931,1
-1.4981224616295983,3.510030781983815,1
-1.4978902744652112,3.5045450835080483,1
-0.8246527307404002,-0.18352306779575372,1
0.38372469961124156,-0.5594633690187585,1
-1.2636354250081636,2.6442018289665667,1
0.0025720486161335066,2.9246479973626354,1
-0.8873947165253842,0.5696324559217453,1
-1.256103420770781,2.6178541263787127,1
-1.4981224616295983,3.510030781983815,1
-0.7727848602619938,1.0479399404277048,1
-0.8405160664652325,0.3088762173446572,1
-1.0795749859975807,1.2428740270191059,1
-0.6975825084404544,-0.15945535433510874,1
-0.8871527629300464,0.12079296637650219,1
-1.0138088221361083,0.6666581238806214,1
-1.1926833751390877,2.688328683924723,1
-1.0762859026682627,0.9849892541316265,1
-0.6086152941372814,-0.047829614986952464,1
-0.44825378932187515,-0.5584883148416013,1
-1.693594056621342,5.372079792041845,1
-0.9596309722348705,0.4695869739910171,1
-0.7973582425425009,0.1782838640329388,1
-0.6230663876487267,0.017205285678531575,1
-1.079386576641384,1.2294953165807812,1
-1.728940354479637,4.478964466943153,1
-1.2028728535955195,1.761233983754273,1
-1.1247937181329095,2.6540729750408683,1
-1.278757751915417,3.265504196376661,1
-1.3565517964182046,2.636263191894964,1
-1.003798270032303,1.0614193457762926,1
-0.6531587850213707,-0.406623466116696,1
-1.2199426711656782,1.7826206868571461,1
-0.712024451119074,-0.1183205946857054,1
-0.8960366637643293,0.5999407745947811,1
-1.3493445471753482,4.276456916844865,1
-1.472351055183514,2.8776792243818434,1
-1.557426400579453,4.961013039725354,1
-1.3493445471753482,4.276456916844865,1
-1.5285626254717262,3.5543282123398385,1
-1.1145448187198652,0.8815960715893761,1
-0.7390626827131084,0.3904463808214057,1
-0.9596309722348705,0.4695869739910171,1
-0.919172713493672,0.3000127374862893,1
-0.8614817975875215,0.46802819210800534,1
-0.8050008223228632,-0.1476975575196961,1
-0.8940706048572158,0.3313425297555764,1
-0.8720024883412443,0.0760409257563879,1
-1.3129437061601958,2.8576539017652376,1
-0.8223625254777189,0.5200404797396591,1
-1.029871454293639,1.6351910913065408,1
-0.4985314756562866,0.3998057335831712,1
-0.38086391499387695,-1.1252294293084262,1
-1.571153880955321,3.5180369572534587,1
-1.3152253081921244,2.069354920831885,1
-1.3114855768364146,2.887989687007536,1
-0.7558527592645731,-0.48508350374016485,1
-1.5308557152779365,3.6188893645099056,1
-0.8794658149672261,0.09771600422141531,1
-0.7811421803929298,0.7167315499693634,1
-0.7069432114592676,-0.012224901383814038,1
-1.5386406995995672,3.4702564257862165,1
-0.8139128312251284,0.35984020674313627,1
-1.3331743030944185,2.928653374366922,1
-1.6348312451141833,3.0033682176358236,1
-1.4718545168920312,2.876129291862651,1
-1.1021948442441953,1.3185933680164947,1
-2.2483004840968235,7.219517151365304,1
-0.6830577379271331,0.3348524838706122,1
-1.4033902976531116,1.863386929796863,1
-1.1287540643851213,0.967433445803663,1
-1.912587155890828,5.902611797945029,1
-0.9990653120023932,0.2664287980910362,1
-0.7672681304436255,0.5100409550881668,1
-0.6120428553248303,3.1921788369116313,1
-0.6848358114432225,0.3775095630689392,1
-1.1417716331758248,1.5080746454717364,1
-0.7826152743052707,0.25003403918327766,1
-0.7053885077161537,-0.10004263687942852,1
-1.0043958073106996,1.307097904326227,1
-1.3037777443062122,2.0712140191345476,1
-1.2704576765662738,2.4931910011525167,1
-1.001009091727342,1.6687949325424547,1
-0.6633939829985195,0.39856562060089884,1
-1.1875211574645745,1.4410689148913551,1
-0.8433221540941241,0.6105311954936776,1
-0.5682502923106157,-1.0424252892984118,1
-0.6504997479927035,0.4830431208421968,1
-1.7618326079382953,4.569192504643096,1
-1.2488566568040023,2.1809808616639508,1
-1.4837426536587255,2.9160024451932123,1
-0.19717884056941684,-0.5220879698881382,1
-0.8209661015135816,0.40000243280456016,1
-1.1838010355338056,1.6661129533862535,1
-0.993916347144804,0.5639814677692526,1
